Chemical species: H2 He H2O SO2
P (bar) | log_H2: -2σ | log_H2: -1σ | log_H2: median | log_H2: +1σ | log_H2: +2σ 
1.00000000e+02 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
8.11130831e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
6.57933225e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
5.33669923e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
4.32876128e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
3.51119173e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
2.84803587e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
2.31012970e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.87381742e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.51991108e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.23284674e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.00000000e+01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
8.11130831e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
6.57933225e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
5.33669923e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
4.32876128e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
3.51119173e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
2.84803587e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
2.31012970e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.87381742e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.51991108e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.23284674e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.00000000e+00 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
8.11130831e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
6.57933225e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
5.33669923e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
4.32876128e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
3.51119173e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
2.84803587e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
2.31012970e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.87381742e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.51991108e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.23284674e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
1.00000000e-01 -0.13704821 -0.12782077 -0.12067222 -0.11373100 -0.10874024 
